Date open F0008 F0009 F0034 F0011 F0007 F0036 F0035 F0010 F0014 blank  
2015-07-03_18-26-49 -- 216.389232618 254.673000126 290.47968654 296.242388788 244.886667095 295.256712933 293.36153254 291.382870978 298.456536173 -- 
2015-07-03_18-27-59 -- 218.011162988 255.534783321 290.614141425 296.261584941 245.430941069 295.224524537 293.578841943 291.486859465 297.722225927 -- 
2015-07-03_18-28-51 -- 217.794169392 255.469207645 290.6807479 295.952584149 245.448650484 294.921249602 293.355230052 290.933864297 297.66293545 -- 
2015-07-03_18-31-13 -- 213.849664912 253.275993038 289.767973383 295.315330309 244.024190928 294.756599743 292.80652175 290.321810312 297.402136238 -- 
2015-07-03_18-31-47 -- 213.451110852 253.091744621 289.738138405 295.369768104 243.700434517 294.329516787 292.57681102 290.332816433 298.082224249 -- 
2015-07-03_18-32-56 -- 213.417345389 252.850917493 289.627064318 295.943529012 243.782594664 294.771462429 292.751008614 290.239510122 298.62046035 -- 
2015-07-03_18-35-54 -- 220.115506786 257.893813206 290.785457477 296.209125995 -- 295.212068104 293.884466432 292.253622205 298.012661752 -- 
2015-07-03_18-37-22 -- 216.158042065 254.198556934 289.698163179 295.012897325 245.263301253 294.375772384 292.949090397 290.942754438 298.218596975 -- 
2015-07-03_18-38-32 -- 217.597780486 255.357755536 289.811340042 295.435005125 246.039290873 294.556040437 293.133164462 291.085783286 297.848910594 -- 
2015-07-03_18-42-07 -- 249.405439211 272.511330886 291.411986753 295.768580909 -- 295.045929469 293.703253181 292.920550602 297.186876282 -- 
2015-07-03_18-42-58 -- 275.083522499 283.744183721 292.422904621 296.06324683 275.760773667 295.115182109 293.915674222 292.88675002 296.19803326 -- 
2015-07-03_18-43-50 -- 280.281034971 284.761032149 292.666864262 296.029299664 282.371674965 295.274586517 294.11251138 292.887214874 297.336442335 -- 
2015-07-03_18-47-42 -- 216.312605064 255.032341689 290.050647934 295.727466698 245.901171235 295.070152249 293.100455855 290.913946384 297.62485889 -- 
2015-07-03_18-48-35 -- 213.075702159 253.301158792 289.579977243 295.689052087 244.23733013 295.084078993 293.101135172 290.91298008 297.24600196 -- 
2015-07-03_18-49-27 -- 215.629717577 254.587182119 289.884305924 295.315215414 244.746844915 294.516110798 292.861213067 291.308819514 298.308066356 -- 
2015-07-03_18-52-25 -- 218.438472197 256.287197001 290.630593997 295.884402676 246.331306599 294.923873294 293.449803244 291.533962834 297.183303691 -- 
2015-07-03_18-53-16 -- 217.477941254 255.550749558 290.628959271 295.824356797 245.22566351 295.200793594 293.659040786 291.331326444 297.014634187 -- 
2015-07-03_18-54-09 -- 219.962053448 256.392933484 290.682389557 295.706545754 245.311167989 295.29315732 293.694961514 291.159328027 297.455026881 -- 
2015-07-03_18-57-25 -- 280.249619423 284.787525334 292.652847467 295.796130607 282.220301849 294.882147771 293.569024479 292.652888003 298.327483884 -- 
2015-07-03_18-58-36 -- 279.421223737 284.260269248 292.642731616 295.812346827 279.403059012 295.088917894 293.965753952 292.881736644 300.755888085 -- 
2015-07-03_18-59-28 -- -- -- 291.881268862 296.696779049 251.909267925 295.710548497 293.730346235 291.162813267 299.514135133 -- 
2015-07-03_19-01-32 -- 214.021238935 253.482173393 289.756221253 295.62140088 244.011388341 295.00646188 292.979940489 290.420787301 298.945853631 -- 
2015-07-03_19-02-23 -- 213.266351146 253.212984872 289.488600309 295.740561086 243.891827346 295.00812831 292.791310727 290.247749222 297.774717113 -- 
2015-07-03_19-03-15 -- 214.569250631 253.777777582 289.932286792 296.33732197 244.251789419 295.499535251 293.273609197 290.751624735 297.588108474 -- 
2015-07-03_19-07-27 -- 275.066609783 283.932259795 292.899284359 296.719259839 277.86173391 295.741038584 294.424548474 293.109565954 299.979824866 -- 
2015-07-03_19-08-18 -- 236.744009898 264.366640231 291.323133977 296.531873517 251.312161947 295.439419242 293.772406049 291.430667139 298.633018492 -- 
2015-07-03_19-09-10 -- 245.631580319 270.924948306 291.752028721 296.611746634 254.609315087 295.600542388 293.684268893 291.218446234 298.784350903 -- 
2015-07-03_19-11-13 -- 214.164590721 253.541844418 289.962641235 295.721866784 244.013139901 295.321368494 293.059032732 290.506299956 297.650827771 -- 
2015-07-03_19-11-46 -- 212.668768396 252.81994749 289.326747278 295.831679025 243.534228406 294.590445535 292.451262195 289.842837783 297.793328125 -- 
2015-07-03_19-12-20 -- 213.845431147 253.450198518 289.671122523 295.452223973 244.111641308 294.774294791 292.675331138 290.358759385 297.602513564 -- 
2015-07-03_19-15-36 -- 212.481556643 252.87829243 290.02176132 296.684795013 243.876119318 295.579847713 293.347145615 290.339383687 297.696058785 -- 
2015-07-03_19-16-10 -- 212.533184763 252.52890377 289.594335395 296.555761254 243.729445143 295.570306079 293.229503392 290.332968313 298.151895201 -- 
2015-07-03_19-17-02 -- 211.345751616 252.398409655 289.379713443 296.595192587 243.516194209 295.735024202 293.155595739 289.793003554 298.33816301 -- 
2015-07-03_19-20-36 -- 211.089659472 252.118948429 288.767532297 296.302762555 243.389442266 295.261229428 292.844618161 289.963823565 298.485878424 -- 
2015-07-03_19-21-09 -- 212.914531583 252.921023746 289.889386274 296.375152459 244.099792004 295.414373564 293.327593263 290.60978131 299.41370123 -- 
2015-07-03_19-22-01 -- 214.44283373 253.97574321 290.222665704 296.459044433 244.539607617 295.572218795 293.40871499 290.796700236 299.744273153 -- 
2015-07-03_19-24-59 -- 213.767653958 253.424200796 290.507851347 296.93413882 244.392957904 295.924222233 293.560757367 290.634863856 299.113586145 -- 
2015-07-03_19-25-51 -- 215.333201169 254.241396399 290.512644539 296.08967167 244.607995733 295.151391849 293.330740149 290.709715914 298.607124896 -- 
2015-07-03_19-26-43 -- 214.318476714 253.664346405 290.31806666 296.674325218 244.337681798 295.382681216 293.187593567 290.434924769 298.498097162 -- 
2015-07-03_19-29-43 -- 215.569877839 254.238456255 290.83346538 296.859645494 244.88748468 295.391939263 293.387612468 290.865259948 297.674691534 -- 
2015-07-03_19-30-34 -- 214.999404897 253.86261326 290.321450716 296.551021439 244.433180725 295.396354177 293.368538546 290.780536049 297.678267329 -- 
2015-07-03_19-31-08 -- 215.012380948 253.893594425 290.536405944 296.9383354 244.599400839 295.637597537 293.562513582 291.17211018 298.124209737 -- 
2015-07-03_19-33-48 -- 212.344252035 252.483600132 289.538067387 296.753097759 243.806338379 295.653744926 293.243801201 290.270037743 297.329208087 -- 
2015-07-03_19-34-58 -- 212.535583919 252.618640441 289.263208612 295.959792515 243.71125955 295.188775863 292.876799625 290.172347939 295.478185505 -- 
2015-07-03_19-35-50 -- 213.540607938 253.329738025 289.643141608 296.067974139 244.263554964 295.0799016 293.080915158 290.693469833 296.453460361 -- 
2015-07-03_19-39-07 -- 214.272608647 253.774436994 289.928027897 296.846092083 244.383959869 295.929189238 293.512167687 290.867520746 298.618084374 -- 
2015-07-03_19-39-59 -- 214.635581752 254.417753971 290.472136733 296.724102426 244.914039109 295.698828119 293.821244892 291.392337566 298.53414793 -- 
2015-07-03_19-40-50 -- 214.675963145 254.174083038 289.982280254 296.098379505 244.448952954 295.396165757 293.391193006 290.901595697 299.14649798 -- 
2015-07-03_19-44-08 -- 211.611716755 252.171306452 289.060817086 296.627084452 243.368895918 295.302041373 292.989998304 290.014692503 297.519791487 -- 
2015-07-03_19-45-18 -- 228.304344169 261.195167983 290.17465489 296.136101444 248.93377145 295.015579472 293.183213172 290.935229089 296.95478261 -- 
2015-07-03_19-45-51 -- 227.59531614 259.627637423 290.124376394 295.935450491 246.686917313 295.254908503 293.237703719 291.382685125 297.912864104 -- 
2015-07-03_19-49-45 -- 213.422565698 253.210847857 289.981760604 296.291489339 244.231022812 295.661290484 293.413372084 290.639176057 296.548022816 -- 
2015-07-03_19-50-36 -- 212.966751712 252.977539406 289.542660214 296.002505846 243.991878881 295.29634083 293.149035372 290.397968389 297.969986036 -- 
2015-07-03_19-51-46 -- 213.15368259 253.066423262 289.483320413 296.044901096 243.93717474 295.355253993 292.98359889 290.288436768 298.436895219 -- 
2015-07-03_19-55-58 -- 211.254915556 252.122048395 289.41071032 296.501969906 243.525649328 295.580874635 292.89679624 289.586729727 296.499188798 -- 
2015-07-03_19-57-09 -- 210.547661816 251.702584697 289.168680613 296.384389161 243.268442742 295.143066804 292.627462739 289.478265784 297.212486887 -- 
2015-07-03_19-58-18 -- 210.220402449 251.623163092 288.765475868 296.190094698 242.971327575 295.177230746 292.51149893 289.352075933 296.391546724 -- 
2015-07-03_20-01-54 -- 211.457401411 252.103747287 289.191845186 297.080227179 243.529587839 295.607419594 293.016574159 289.601985489 298.247769113 -- 
2015-07-03_20-03-22 -- 210.651743403 251.633994641 289.225365763 296.254473942 243.398720944 295.462286262 292.807963377 289.967637486 297.679927812 -- 
2015-07-03_20-04-33 -- 213.462200753 253.269982745 290.153147998 296.452422407 244.168674502 295.568225276 293.208682146 290.479632394 299.120452472 -- 
2015-07-03_20-07-30 -- 214.547968186 253.814394542 290.371083103 296.753165657 244.736815459 295.482128799 293.253613863 290.60627411 298.389429426 -- 
2015-07-03_20-08-40 -- 213.810093824 253.326170748 289.953101234 296.332004882 244.456408695 295.418934235 293.208884586 290.394848457 298.654038031 -- 
2015-07-03_20-09-50 -- 211.615328341 252.098748871 288.973977742 295.950380963 243.759712003 294.996794689 292.674864486 289.891408939 297.677944702 -- 
2015-07-03_20-13-07 -- 213.410715836 253.188378999 290.274822041 297.025625118 244.396923676 295.840491854 293.607656322 290.896494244 300.010256115 -- 
2015-07-03_20-14-36 -- 212.714516771 252.827086142 289.567249866 296.810161427 243.792971048 295.453606388 292.966660866 290.432407491 299.384118981 -- 
2015-07-03_20-15-28 -- 212.945285718 252.912367955 289.457073087 297.360113515 244.236120599 295.801953469 293.315607027 290.784615988 298.866732916 -- 
2015-07-03_20-19-19 -- 213.422457918 253.206306134 290.301579086 297.717865152 244.311232807 296.2871261 293.703845736 290.845191942 298.002116564 -- 
2015-07-03_20-20-11 -- 212.499441251 252.721570222 289.413375451 296.763738239 243.772262944 295.234214454 292.843319028 290.018044323 296.223186792 -- 
2015-07-03_20-21-03 -- 211.664352098 252.303322376 289.443942099 296.540889458 243.576620941 295.606820194 292.888472857 290.19166761 297.881770473 -- 
2015-07-03_20-24-56 -- 214.074042877 253.998414529 290.843589818 297.133326232 244.517473445 296.202845636 293.748253586 290.451255051 297.803711794 -- 
2015-07-03_20-26-07 -- 212.168281032 252.930606411 289.838256794 296.147888168 243.710162251 295.46562491 293.160503145 290.252817691 299.796610589 -- 
2015-07-03_20-27-35 -- 211.748430762 252.517559692 289.407055665 296.380734453 243.665936312 295.348695639 292.945003194 289.918117511 299.164007395 -- 
2015-07-03_20-31-09 -- 211.638056412 252.577341008 289.882336613 296.504632507 243.935888729 295.651245881 293.108111327 290.083056881 298.903190209 -- 
2015-07-03_20-32-02 -- 211.254123979 252.366761493 289.604211481 296.754878954 243.851499743 295.678947048 293.013880606 290.07105241 299.666808025 -- 
2015-07-03_20-33-12 -- 208.879742046 251.102527136 288.573982595 296.488958466 242.736658643 295.281364199 292.028299834 288.874612959 299.015528637 -- 
2015-07-03_20-36-28 -- 210.989287026 252.081612737 289.391389675 296.674869736 243.727967938 295.50032906 292.785581089 290.425838442 299.29718393 -- 
2015-07-03_20-37-56 -- 214.130052619 253.530056803 290.190255036 296.017081891 244.579555315 295.173924638 292.963335736 290.619015779 297.839227707 -- 
2015-07-03_20-39-24 -- 211.963372533 252.491941714 289.542676544 295.771314263 243.970728444 294.880993948 292.567125463 290.080936385 295.132722903 -- 
2015-07-03_20-42-40 -- 213.948475223 253.613102841 290.346729118 296.424272812 244.584932461 295.403568137 293.510651223 290.634136207 296.968314424 -- 
2015-07-03_20-43-31 -- 213.364735667 253.09933891 289.736965322 296.289672892 244.309392771 294.742031036 292.642316313 290.109046943 296.857509125 -- 
2015-07-03_20-44-22 -- 213.410014808 253.224821934 289.435023104 295.844761353 244.356582302 294.984715189 292.957201068 290.600680293 295.895901312 -- 
2015-07-03_20-47-57 -- 212.211309425 252.75971094 289.398770364 296.375840974 243.728069142 295.252809512 292.90586009 289.863677772 297.91443877 -- 
2015-07-03_20-49-06 -- 211.061616326 252.191013806 288.686751013 295.984420243 243.447269296 295.053079848 292.671409849 289.741308632 297.386681721 -- 
2015-07-03_20-49-59 -- 212.396464003 252.886602664 289.100210133 295.907881355 243.894397872 294.887242063 292.734190495 290.031557224 296.909325773 -- 
2015-07-03_20-52-57 -- 213.528760743 253.246005948 289.585326689 296.568393217 244.352807387 295.685872793 293.183143001 290.271330125 294.434235724 -- 
2015-07-03_20-53-31 -- 212.30416795 252.685950313 289.015386572 295.848679374 244.032234114 295.00802278 292.729992115 290.02805761 294.884797633 -- 
2015-07-03_20-54-41 -- 213.450104523 253.210228935 289.144300363 295.884076895 244.403794928 295.019615377 292.806506625 290.065921206 293.546752886 -- 
